63710
1,8753.08,13683.5
1,7471.08,16892.9
1,7733.91,17302.7
1,9670.11,17025.2
1,10293.9,9870.79
1,9637.97,17954.9
1,10428.8,11869.2
1,9580.01,11936.3
1,7659.88,15301.8
1,7355.73,17727.5
1,6904.11,17710.5
1,9984.58,14432.0
1,10354.1,12480.6
1,9909.41,14579.2
1,7056.18,17651.9
1,7355.73,17727.5
1,9984.58,14432.0
1,7390.74,17858.6
1,7390.74,17858.6
1,7624.3,11905.3
1,6851.31,17982.9
1,10285.3,14649.6
1,8628.55,16432.9
1,8828.83,12680.0
1,9174.29,17732.5
1,7018.3,18086.4
1,7170.95,11352.0
1,10131.5,14318.7
1,7537.65,17620.1
1,8236.61,14560.1
1,8727.83,15479.5
1,10315.7,10045.6
1,7273.67,15294.1
1,10293.9,9870.79
1,7468.78,17358.3
1,9984.58,14432.0
1,8904.58,11074.5
1,6542.57,18156.4
1,8550.51,16749.5
1,7433.78,17227.2
1,7660.45,14710.3
1,8505.17,17028.6
1,9690.77,11393.2
1,7620.86,11329.5
1,9833.08,14726.0
1,9984.58,14432.0
1,8372.61,17028.6
1,10132.6,14431.5
1,6867.95,18133.5
1,7463.04,11399.9
1,7576.67,17370.6
1,7273.67,13692.8
1,7891.14,18168.3
1,7617.99,10598.9
1,5918.21,14594.9
1,8198.73,10103.3
1,9909.41,14579.2
1,8778.33,17230.2
1,7119.88,17362.1
1,9638.55,16759.6
1,8570.02,16934.9
1,7273.1,14594.5
1,9677.57,16760.1
1,8151.1,17561.1
1,7105.53,17572.6
1,9807.26,16759.6
1,5680.64,13608.8
1,7170.95,16650.2
1,7996.73,17904.4
1,7272.52,11209.4
1,7470.51,16751.2
1,6097.26,13615.6
1,10071.2,13244.4
1,7003.38,17924.3
1,7659.88,13990.7
1,10126.3,11880.7
1,7920.41,17747.4
1,9670.11,17025.2
1,6835.82,17820.8
1,6879.43,12426.3
1,6851.31,17982.9
1,7605.94,17882.3
1,6640.7,18070.7
1,6454.2,10986.3
1,6222.36,9505.9
1,7306.38,17806.8
1,7660.45,14594.0
1,7864.17,17932.4
1,8284.24,18082.2
1,5680.64,13608.8
1,9991.47,15461.3
1,8978.61,16380.7
1,7051.59,12774.2
1,7154.88,17865.4
1,10282.4,13964.4
1,6142.02,13686.9
1,8751.93,17027.8
1,7728.74,17683.8
1,7148.0,15994.2
1,7018.3,18086.4
1,9525.5,14943.7
1,7619.13,10679.5
1,8284.81,17737.6
1,7273.67,15294.1
1,7031.5,15763.0
1,8837.44,13684.4
1,7661.03,15993.8
1,8583.79,17866.2
1,6838.11,14123.5
1,5697.28,7750.17
1,8187.26,16562.8
1,8272.76,15985.7
1,9333.25,11745.7
1,7636.92,12814.1
